review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
-Vf_ertKds3CZzw38ZLoKw,4wcxoeKuYzmbTypuq1bmeg,a7ZmzKZRhVjKaJBZ7zIGzg,5.0,9,1,3,"1) Plan ahead.  Get reservations, and don't invite more than three people to come with you.  Calling The Dish ""intimate"" is a stretch.  The place seats very few people.

2) Save yourself for what is some of the best bistro cuisine you've ever eaten in a wine store...or anywhere else for that matter.

This place has sentimental value for me, dating back to the old location.  In law school, when fine dining was a luxury, my friend and I would call ahead, sit at the bar on a Tuesday, Wednesday or Thursday to get the mussel deal.  Expertly steamed mussels and a glass of wine for $10.  It's now $12.50, but, hey, it's still a good deal.

Now I go there with my mother.  We always get the same thing, because if it's not broke, don't fix it.  We split the artichoke appetizer (artichokes stuffed with mushrooms on a bed of truffle oil infused polenta) and the roasted chicken with cippolini onions and mashed potatoes.  The restaurant always accommodates this request and we make up for splitting the meal by ordering wine.  And they have great wine.

Make sure you try the bread and compound butter.  It's a wonderful treat.

Dessert, whether on a plate or in a glass, is a great way to round out the evening.

This is the kind of place where you can sit long into the night, listen to great music, drink wine, and enjoy your company as much as the food...if your company is really really good.",2012-08-23 03:07:15,The Dish Bistro,Tucson,AZ,4.0,69,"Beer, Wine & Spirits, Arts & Entertainment, Wineries, Restaurants, American (New), Food",21,3.58,6
Uxgzs1IuKBKeuwtjWPuLiw,AKXqbuifvfvNEpr3Qs51hQ,f82dhKNiUXsDVPMLqKYiIQ,3.0,1,1,1,"Had the biryani, tandoori chicken, and the chana masala + naan while visiting a friend down here. All was standard and fine. The food wasn't remarkable, but it wasn't inedible either. I'd probably go back again if I was down there and someone asked me to (after I try Cafe Poca Cosa first, though).

In any case, Sher Punjab seems like a good, safe bet for Indian in Tucson (I'll have to visit Tucson more often before I can compare it to other Indian joints).",2006-09-05 06:46:25,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",380,3.45,63
VAJn5Wl41yAwgMXPcGSHlA,Kyw24zTGZ6RkSTZos8zh_A,wghnIlMb_i5U46HMBGx9ig,1.0,0,0,0,"Waitress was rude when explaining that something didn't come with what we ordered because it's a different special, TWICE then askeddif we needed a box . We said thanks and that we would not return. She says, ""What?"". We then just asked for tbe check. The person on the computer sitting at the back came up to us and rudely ""explains"" our misunderstanding, AGAIN. Waited another five minutes for a box, then I stated that she asked me if I wanted one and she never brought it. Computer person yells from her seat if we want a box, and brings us one... NEVER GOING BACK. Food was amazing, the help was not. I worked in the food and customer service industry for 16 years. Never have I managed employees to treat their PAYING guests this way. Also, maybe rethink the unprofessional dress code. Tank top, short shorts hair all over the place? Fast food, maybe... But in a dine-in establishment? I bope the owners read this. Ill be posting on yelp and online...",2017-03-16 22:07:20,China Dragon Restaurant,Tucson,AZ,3.0,23,"Restaurants, Chinese",5,4.2,0
2BkmscIFxHmyh0aeDf-XBQ,4oM0liOnbcPbN6jAbN7GiQ,V9XlikTxq0My4gE8LULsjw,3.0,0,0,0,"The wife and I ate here years and years ago, and hadnt been back due to it just not being that great... fast forward to today, and it had not changed. It is still overpriced and mediocre. Especially when there is a similar resturaunt in the same mall parking lot, which is priced much more reasonably for similar food. I gave it 3 stars cause at the very least the server was good.",2018-06-10 23:50:57,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",4,4.0,0
gI5GsGnzhUCYi8U7j48j8Q,c-Jaqm7Wb67SQWvDzvGUIQ,3StNEgKAwpCFR1q0urmJrw,5.0,0,0,0,"While it may not be saying much, this is the best ramen in Tucson, it's workers food through and through. No true ramen is high class and this place simulates the blue collar restaurant experience well. The food is all good and one should always get extra chashu pork no matter what ramen you order. Service is fast and to the point and I cannot blame the servers for being tired as this place is always packed.",2018-07-17 22:57:57,Raijin Ramen,Tucson,AZ,4.0,594,"Noodles, Japanese, Diners, Restaurants, Ramen",11,3.75,0
Z8xFQoMxmL-G0u5hjKaYAw,t9fQagB8wG_mF5MWr48nFw,UCMSWPqzXjd7QHq7v8PJjQ,3.0,2,1,0,"Perhaps I need to give Prep and Pastry a second shot, because my first visit was not as amazing as the reviews would suggest.  I must give them a lot of credit for their unique menu, impressive bakery and extensive array of brunch cocktails.  I also loved the rustic venue, with its high ceilings and wood floors.  Our waiter was a delight, he really made our experience a pleasant one.  

My only criticism is the food.  I was told that I have to order the french toast because it's their specialty.  I ending up getting the french toast of the day, which had whipped cream, blueberries, sweet cream cheese and brioche bread.  To begin with, the portion was way too big.  They gave me four huge slices and I'm the type of person who prefers less food, so that I can enjoy my meal without feeling engorged.  The texture of the french toast was too dry, it seems like they didn't soak it in the custard long enough.  There were very few blueberries and the combo of whipped cream and cream cheese was just too rich.  Maybe I ordered the wrong item!

My mom had the a.m. relleno which was the perfect portion size and very tasty, but a little too spicy.  My brother ordered the monte cristo with a side of biscuits and gravy.  Again, the portion was out of control!  Two giant sandwiches that were impossible to eat, with a ton of potatoes.  Altogether, just too heavy.  As for the drinks, my coffee and peach/orange mimosa was delicious, but the red sangria was far too sweet.

To top it off, this place is crazy busy on the weekend.  My family and I got there at 9am, so we only had to wait about 20 minutes.  After 10am, it was a zoo.

I'm probably in the minority here, but I think Prep and Pastry is trying too hard to impress their customers with lots of flavors and huge portions.  They should scale back and simplify.  I know it's brunch and it's supposed to be decadent, but you have to strike a balance.  I think I'll stick with B-line for breakfast.",2015-09-24 22:43:42,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",120,3.72,6
O9nuwAqD4eZWjaot6ot7FA,LdeW8vy0HaQf4VSkNwEGaw,3StNEgKAwpCFR1q0urmJrw,5.0,0,0,0,"Traditional Japanese ramen shop, with 10 varieties of ramen on the menu including tonkotsu, shoyu, miso and spicy ramen starting around $9 with optional extra toppings. A full-service restaurant friendly and fast service. Great place to stop for lunch. They get busy but don't plan on waiting long.",2018-05-30 22:29:40,Raijin Ramen,Tucson,AZ,4.0,594,"Noodles, Japanese, Diners, Restaurants, Ramen",13,4.71,0
M18OOywdKbCRstOD2yWzKg,GAtO9YsG12WNElRjPvbLLw,3StNEgKAwpCFR1q0urmJrw,3.0,0,0,0,"Food is good and priced ok. Slightly lacking in flavor with the Ramen so I'll probably have to ask them to make it spicy next time. As a comparison, the pho at Miss Saigon is more flavorful than the chicken ramen I had. That said, the ramen itself was cooked well and the proportions were good. My only major complaint is how the servers want to rush you through your meal. My server literally asked me if I wanted the check when I was mid sentence with my dining companion.... I mean, I guess ?  I wasn't even fully finished with my meal and they were asking if they could clear plates. We were not even dining that long (probably there for a total of an hour, maybe hour and fifteen). I'll probably only get takeout from this place, as dining there is not a positive experience.  They are more focused on turning tables than providing service.",2018-09-29 06:17:02,Raijin Ramen,Tucson,AZ,4.0,594,"Noodles, Japanese, Diners, Restaurants, Ramen",27,3.67,1
QsKVQwPSjtYzGF-ln2CP3Q,bDwBtC0jk3is-qLFlxWGWw,SKgD0jRWVKk3NqOtSs3VFA,5.0,2,4,2,"This is my kind of breakfast. Simple, cheap, fast.

On your average day, I don't even eat breakfast. But when I do, I like a proper breakfast full of protein and I have relatively simple tastes. Eggs of some sort, maybe an omelet with some veggies inside. Toast, preferably sourdough. Maybe some sort of hot sauce for the omelet. And finally, a nice tall glass of Orange juice. This place does it right, in that old-fashioned greasy spoon kinda way. The service is friendly and fast. The atmosphere is simple and practical. Jerry Bob's is great for all ages, and despite the fact that its a chain, maintains its family-owned feel with treats like homemade pies. Everything about it is exactly what I want for breakfast.

P.S. If you can't eat in a place like this, then you're officially a stuck-up snob and I don't like you. 

The End.",2012-02-08 23:06:50,Jerry Bob's On Broadway,Tucson,AZ,3.5,55,"Restaurants, Breakfast & Brunch, American (Traditional), Diners, Salad",196,3.78,24
1N4XfsDvoeI6BJL-kFWAmQ,FjsMcEqYOuUOOZv9eCL9pg,U3aNQ5DsABPYyJQolsCbJg,1.0,2,0,0,The only reason I'm giving one star is because this app allows me to rate this place with one star if I had my choice I'd put no stars .Yesterday we had a reservation at 4:30. When we arrived we were informed that we would have to wait a short time because they were quite busy and unable to seat us at the time that we had set for a reservation. We were finally seated at 5:22 almost an hour past original time. It took the waiter almost 25 minutes to come to the table and start to take our order. When he did bring us our food part of it was cold my steak was horrible my wifes salad a hamburger and a drink was over $30 not even worth it. Other people in our party complained about the taste of the food. Also it took us five or six times asking the waiter to fill our water glasses before he would even fill our glass very unprofessional period poor customer service. If you have a reservation I think you should be seated at the time of your reservation. Overall extremely disappointed with the quality and the lack of customer service.  In good conscience I could not recommend this place to anyone my recommendation is to stay away and go someplace else that appreciate your business period and knows how to treat its customers with respect that they deserve. Also when I went to wash my hands the soap container was filled with some kind of liquid other than soap it actually burn my hands. When I brought it up to the ladies attention she went and check and she said oh we're so sorry someone filled it with the wrong liquid period just proof that they don't know what they're doing just,2017-05-15 17:24:16,Charro Steak & Del Rey,Tucson,AZ,4.0,589,"Diners, Restaurants, Steakhouses, Mexican",4,1.0,0
Q7Ivk6YRqj3v3S5POQv06A,dyf-U9F49-ntQFPrB0gZ9Q,ERl6OCSEIFBOqfjai_jIUg,1.0,1,2,1,"I've said it before and ill say it again, I don't like going out for Mexican food!! 
Everytime my husband suggest a Mexican restaurant I try really hard to steer him away from mexican. 
Sadly, this time I gave in and we ended up at La Parilla Suiza. We walked in and the hostess took us to our table, our waiter came and brought us salsa and chips and took our drink orders. The salsa was really good.
I ordered a combo of tacos de alambre and chilaquiles and my husband ordered the enchiladas. Im sorry to say that those tacos were the worst I have ever tasted. They consisted of beef meat with sauteed onions,tomatoes and chile. The meat was very tough and dry, as if it had been previously made and left there. Now for the chilaquiles, it was tortillas chips in bland tomato sauce. I don't know if restaurants are aware that they are supposed to be spicy, I mean common, its in the name ""CHILAquiles"". If your not going to make them spicy, then atleast add some flavor to the tomato sauce. I had to add some of the salsa to make them taste better. My husband thought the enchiladas were ok but nothing to come back for.
I have to say that the service was good, but I do not LOVE the food here so I doubt we will be coming back.
Once again, another mexican restaurant I don't love.",2012-02-04 07:12:26,La Parrilla Suiza,Tucson,AZ,3.0,125,"Restaurants, Mexican",72,3.79,2
IhrB26C8-9sJRq7IGvbBMw,bMEtGwGtjzpsqEgAnBEVzg,U3aNQ5DsABPYyJQolsCbJg,1.0,2,0,0,"We made reservations a month in advance for our anniversary on Jan 1st.  I even called the restaurant to make sure they would be open that day.  We received two emails and a text message the day before confirming our reservations.  We drove 25 miles to get to the restaurant, only to find they were closed.  If that wasn't bad enough, they didn't have the decency to reply to my phone message or the three emails I sent them afterwards.  One reason we were planning on dining there was because we had received a gift card from one of the many people we had referred to Charro.  Never again!  What a complete letdown.  I wouldn't eat here just because they've shown what type of establishment they are when they won't even respond to what is obviously a legitimate complaint and 100 percent their fault.",2017-01-03 15:54:28,Charro Steak & Del Rey,Tucson,AZ,4.0,589,"Diners, Restaurants, Steakhouses, Mexican",3,1.0,0
dGm1dgKiVXzbnzxwd60Low,LpZfJekvMo5S61UBAmuyHw,7KA6W8vNKhNzqtn3OrL8KQ,3.0,1,0,0,"Moderately satisfied with this place. I have eaten in the dining room a couple of times, it's always been very empty with weird decor. The servers informed us they do almost all of their business via delivery. 
I had my first delivery order last night, and was not disappointed. The garlic shrimp and vegetable eggs rolls were average. The garlic shrimp was certainly the better of the two, and was unlike any Chinese food I've ever had with the majority of the dish consisting of large water chestnut pieces.  The vegetable eggs rolls were so-so. 
I'll probably end up ordering from here again as it certainly beats essentially all of the Chinese I've had in Tucson.",2012-09-14 02:19:25,May Flower Chinese Restaurant,Tucson,AZ,3.5,23,"Restaurants, Chinese",102,3.93,3
tILrvLKYEayV9rq4hZXOfg,vom77XJiOUejpHdYaszq2A,GlYN-RJyL_YwxIqsSDo1ag,1.0,0,0,0,"We just went to breakfast at Mother Hubbard's and it was absolutely awful. First, as a party of two, we get told that there was a 15 minute wait. Which isn't the problem, because we understand that it's busy and we could clearly see the restaurant was full. So we wait about the fifteen and then a party who was after us on the list gets sat before us. But easy mistake, didn't bother me too much. Once seated, our server was kinda friendly and we place our order in. Though friendly, she often forgot about us. About 30 minutes pass and we still didn't have our food. The real kicker is that SEVERAL tables got their food before us when they were seated AFTER us. At the 45 minute mark, we get our food and my order was wrong. Then having to wait another 5-10 minutes to get the correct food, when I finally ate it, it was mediocre at best. I always take home leftovers, but this definitely wasn't the case for this restaurant. Once we got our bill, which was about $30 for two people, we left as soon as we paid. At this price, we could have received much better service and MUCH better food elsewhere. Needless to say we will not be back and I will not be recommending this place to absolutely anyone.",2016-03-19 19:14:52,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",3,3.67,1
LXJmrR-d39tiBfqEdIYyRQ,MWa5YHk0R6pSvfASV_GufQ,b0syqzR1F-EmprvTVs23ng,4.0,0,0,0,"Wonderful place but the hours aren't that great. I wish they were open earlier on the weekends and later, as well. I think this would really increase their business!",2015-10-10 13:46:12,Angela's Mexican Food,Tucson,AZ,3.5,70,"Restaurants, Mexican",3,4.67,0
